learning
6,0.04593253135681152
12,0.1313009262084961
18,0.2411973476409912
24,0.41816067695617676
30,0.5740647315979004
36,0.9338648319244385
42,0.932053804397583
48,1.146625280380249
54,1.5140407085418701
60,1.8154256343841553
66,2.312706232070923
72,2.6164066791534424
78,2.8170974254608154
84,3.4324746131896973
90,3.079072952270508
96,4.573529005050659
102,4.579141616821289
108,3.9850552082061768
114,5.868040084838867
120,5.7172582149505615
126,5.604163646697998
132,7.171606540679932
138,5.7437827587127686
144,6.0316901206970215
150,7.9459922313690186
156,10.200953722000122
162,9.61176085472107
168,10.77957797050476
174,10.544323921203613
180,12.16780424118042
predict
6,1.0061264038085938
12,0.0
18,1.0366439819335938
24,1.959085464477539
30,2.000093460083008
36,1.9938945770263672
42,2.002716064453125
48,2.988100051879883
54,1.9948482513427734
60,3.6499500274658203
66,5.041837692260742
72,4.000425338745117
78,4.000425338745117
84,4.565954208374023
90,5.640506744384766
96,5.000114440917969
102,7.998466491699219
108,5.988597869873047
114,6.047725677490234
120,6.139278411865234
126,7.003307342529297
132,7.038116455078125
138,8.032560348510742
144,8.658409118652344
150,9.007453918457031
156,8.928060531616211
162,9.958744049072266
168,8.997678756713867
174,11.041402816772461
180,10.000467300415039
