learning
6,0.001043558120727539
12,0.10923027992248535
18,0.31500840187072754
24,0.5085639953613281
30,0.874366283416748
36,1.1485772132873535
42,1.5718965530395508
48,1.9778378009796143
54,2.4161252975463867
60,2.9688913822174072
66,3.37375807762146
72,3.893781900405884
78,4.38557243347168
84,5.540434122085571
90,5.506377220153809
96,6.487738370895386
102,7.619524955749512
108,8.785690546035767
114,9.845186710357666
120,11.213943004608154
126,10.794590950012207
132,12.495151281356812
138,13.675862550735474
144,15.384886264801025
150,17.18398880958557
156,16.176697731018066
162,19.3704514503479
168,21.842788457870483
174,22.797534942626953
180,23.500025272369385
predict
6,0.0
12,0.0
18,0.9975433349609375
24,1.046895980834961
30,2.0041465759277344
36,0.9925365447998047
42,2.0041465759277344
48,3.0069351196289062
54,3.0443668365478516
60,2.9993057250976562
66,2.996683120727539
72,4.00233268737793
78,4.998445510864258
84,3.9992332458496094
90,4.996776580810547
96,6.070852279663086
102,6.00743293762207
108,5.035638809204102
114,5.998134613037109
120,6.970882415771484
126,7.011175155639648
132,6.998300552368164
138,10.55908203125
144,7.588863372802734
150,7.998943328857422
156,11.95383071899414
162,8.952856063842773
168,10.709762573242188
174,9.013891220092773
180,11.115312576293945
